대표도면,출원번호,발명의명칭,발명의명칭(영문),상태,IPC분류,출원인,대리인,발명자,출원일자,등록번호,등록일자,공개번호,공개일자
,1020200155573,아파트 통합 관리 시스템(SYSTEM FOR INTEGRATING MANAGING APARTMENTS),SYSTEM FOR INTEGRATING MANAGING APARTMENTS,등록,G06Q 50/10|G06Q 50/08|G06Q 50/16|G06Q 10/02|G06Q 50/26|G06Q 20/10|G06Q 10/00|G06Q 30/00|G06Q 50/30,강부송,특허법인메이저,강부송,2020.11.19,1022339260000.0,2021.03.24,,
,1020200038214,폐쇄형 플랫폼 기반 조건 매칭형 부동산 중개 서비스 제공 시스템(SYSTEM FOR PROVIDING CLOSED PLATFORM BASED CONDITION MATCHING TYPE REALESTATE BROKERAGE SERVICE),SYSTEM FOR PROVIDING CLOSED PLATFORM BASED CONDITION MATCHING TYPE REALESTATE BROKERAGE SERVICE,등록,G06Q 50/16|G06Q 30/08|G06Q 50/10|G06Q 30/06,이승우,김영관,이승우,2020.03.30,1021606120000.0,2020.09.22,,
,1020177018456,비알콜성 지방간 질환용 및 다른 용도의 포도 생산물(GRAPE PRODUCTS FOR NONALCOHOLIC FATTY LIVER DISEASE AND OTHER USES),GRAPE PRODUCTS FOR NONALCOHOLIC FATTY LIVER DISEASE AND OTHER USES,공개,A61K 36/87|A61K 36/28|A61K 36/9066|A61K 36/79|A61K 45/06,"소노마슈티컬스, 엘엘씨|더 유나이티드 스테이츠 오브 아메리카, 애즈 레프리젠티드 바이 더 세크러테리 오브 애그리컬쳐",최덕규,"앨빅, 토리 제임스|김, 현숙|요코야마, 웰레스 에이치.|포스버그,스콧 알.",2015.12.18,,,1020170095271.0,2017.08.22
,1020210039867,만족하며 상생하는 문화적인 상조회의 장례식 방법(omitted),omitted,거절,G06Q 50/10,권구범,,권구범,2021.03.26,,,1020220134338.0,2022.10.05
,1020120106935,댁내 기기 원격 제어 및 감시 시스템(SYSTEM FOR CONTROLLING AND MONITORING HOUSEHOLD APPLIANCES),SYSTEM FOR CONTROLLING AND MONITORING HOUSEHOLD APPLIANCES,소멸,H04L 12/28|H04L 9/40|H04W 4/14|G06F 3/0482,마상훈|윤영제,이승한,마수|이병건|마상훈,2012.09.26,1012726530000.0,2013.06.05,,
,1020167004696,치아 광화를 위한 조성물 및 방법(COMPOSITIONS AND METHODS FOR DENTAL MINERALIZATION),COMPOSITIONS AND METHODS FOR DENTAL MINERALIZATION,등록,A61K 8/21|A61K 8/24|A61K 8/55|A61K 33/42|A61Q 11/00,더 유니버시티 오브 멜버른,이원희,"레이놀즈, 에릭 찰스",2014.07.23,1022215310000.0,2021.02.23,1020160040229.0,2016.04.12
,1020157004056,응고 병리상태를 개선시키는 방법 및 관련 물질 및 방법(METHOD OF AMELIORATING CLOTTING PATHOLOGIES AND RELATED MATERIALS AND METHODS),METHOD OF AMELIORATING CLOTTING PATHOLOGIES AND RELATED MATERIALS AND METHODS,취하,A61K 31/355|A61K 31/353|A61K 9/00|A61P 7/02|A61K 31/4365|A61K 31/445|A61K 31/519|A23L 33/15,더 오하이오 스테이트 유니버시티,차윤근,"센, 찬단, 케이.|로이, 새슈와티|칸나, 사비타|링크, 카메론",2013.03.15,,,1020150058157.0,2015.05.28
,1020200156170,모래 이물질 제거장치(A SAND DUST REMOVER),A SAND DUST REMOVER,등록,B07B 13/05|A01K 1/01|A01K 1/015|A01K 23/00,김태완,이강현,김태완,2020.11.20,1024735000000.0,2022.11.29,1020220069242.0,2022.05.27
,2020180001425,고양이쳇바퀴 다람쥐쳇바퀴(cat wheel squirrel wheel),cat wheel squirrel wheel,취하,A01K 5/02,임해수,,임해수,2018.04.01,,,2020190002526.0,2019.10.10
,1020187028734,폴리머-코팅 금속 스트립 제조 방법과 이를 이용한 폴리머-코팅 금속 스트립(PROCESS FOR PRODUCING A POLYMER-COATED METAL STRIP AND A POLYMER-COATED METAL STRIP PRODUCED THEREBY),PROCESS FOR PRODUCING A POLYMER-COATED METAL STRIP AND A POLYMER-COATED METAL STRIP PRODUCED THEREBY,등록,B32B 15/085|B32B 37/15|B32B 15/18|B32B 15/09|B32B 15/088|B32B 38/00,타타 스틸 이즈무이덴 베.뷔.,특허법인명신,페닝 잔 폴|우스터만 대니얼 로이,2017.03.21,1023574430000.0,2022.01.26,1020180134879.0,2018.12.19
,1020210039185,지능형 감지센서를 기반으로 스마트 케어 기능을 제공하는 스마트 조명 시스템 및 방법(SMART LIGHTING SYSTEM AND METHOD TO PROVIDE SMART CARE FUNCTION BASED ON INTELLIGENT SENSING SENSOR),SMART LIGHTING SYSTEM AND METHOD TO PROVIDE SMART CARE FUNCTION BASED ON INTELLIGENT SENSING SENSOR,공개,H05B 47/115|G09G 5/10|H05B 45/10|G06Q 50/22,임채식|(주)루멘룩스,신무연,임채식,2021.03.25,,,1020220133714.0,2022.10.05
,1020210101853,스마트 전기 가열 기기 및 그 동작 방법(SMART ELECTRIC HEATING DEVICE AND OPERATING METHOD THEREOF),SMART ELECTRIC HEATING DEVICE AND OPERATING METHOD THEREOF,공개,H05B 6/06|H05B 6/12|H03K 17/96|A61B 5/024|A61B 5/026|A61B 5/00|G01S 17/08|G01J 1/42,애터미주식회사,특허법인 남앤남,박지훈|홍진혁,2021.08.03,,,1020220017844.0,2022.02.14
,1020200098149,"사용자의 생년월일을 추출하여 AI로봇과 챗봇 기반의 채팅과 소개팅과 궁합에 대한 정보를 제공하는 플랫폼 및 그 시스템(PLATFORM AND SYSTEM FOR EXTRACTING DATE OF BIRTH OF USER AND PROVIDING INFORMATION IN ARTIFICIAL INTELLIGENCE-ROBOT AND CHAT-BOT BASED CHAT, BLIND DATE, AND COMPATIBILITY)","PLATFORM AND SYSTEM FOR EXTRACTING DATE OF BIRTH OF USER AND PROVIDING INFORMATION IN ARTIFICIAL INTELLIGENCE-ROBOT AND CHAT-BOT BASED CHAT, BLIND DATE, AND COMPATIBILITY",공개,G06Q 30/06,김만이|김윤호,서평강,김만이|김윤호,2020.08.05,,,1020220017757.0,2022.02.14
,1020200162716,인공지능 기반 엣지 컴퓨팅을 활용한 유형별 객체 계수를 위한 장치 및 방법(Apparatus and Method for Object Counting by Type Using Artificial Intelligence-Based Edge Computing),Apparatus and Method for Object Counting by Type Using Artificial Intelligence-Based Edge Computing,공개,G07C 9/38|G01L 19/00|G08B 21/18|G06N 3/08|G06N 20/00,동의대학교 산학협력단,오위환|정기택,김민영|장시웅|장종욱|이현섭|조진환|김지성|최동규|양동빈|이지민|이상락|강태구|오수진|최진혁,2020.11.27,,,1020220074335.0,2022.06.03
,1020200099375,휴대 가능한 망막측정장치(PROTABLE DEVICE FOR MEASURING RETIAN),PROTABLE DEVICE FOR MEASURING RETIAN,등록,A61B 3/14|A61B 3/10|A61B 3/00,주식회사 에이아이포펫,정상일,허은아|신은동|허우진,2020.08.07,1024153010000.0,2022.06.27,1020220018814.0,2022.02.15
,1020210047355,복수의 주체에 대한 생애주기 모델링을 통한 데이터 예측 방법(Method of data prediction by life cycle modeling on plural subjects),Method of data prediction by life cycle modeling on plural subjects,등록,G06Q 10/04|G06Q 10/10|G06Q 30/06|G06N 20/00|G06Q 50/10,주식회사 꼬리,이광재,신지현|이승하,2021.04.12,1023474080000.0,2021.12.31,,
,1020200027004,"음원 위치 추적 및 음원 상쇄 장치, 방법, 및 시스템(APPARATUS, METHOD, AND SYSTEM OF LOCATING SOUND SOURCE AND OFFSETING SOUND SOURCE)","APPARATUS, METHOD, AND SYSTEM OF LOCATING SOUND SOURCE AND OFFSETING SOUND SOURCE",등록,G08B 21/18|G08B 21/04|G10K 11/178|A01K 5/02|A01K 15/02,주식회사 이니티움,특허법인해안,이영은,2020.03.04,1021569220000.0,2020.09.10,,
,1020190012641,휴대가능한 스마트 펜스(PORTABLE SMART FENCE),PORTABLE SMART FENCE,등록,A47D 13/06|A47D 15/00|G06F 3/01|A01K 15/02|A01K 5/02,이화여자대학교 산학협력단,윤귀상,류한영|문수민|최유진|이윤수|민성주,2019.01.31,1022418710000.0,2021.04.13,1020200095048.0,2020.08.10
,1020200033054,차량용 소각장치(INCINERATION APPARATUS FOR VEHICLE),INCINERATION APPARATUS FOR VEHICLE,등록,F23G 5/40|F23G 5/44|F23G 5/16|F23G 1/00|F23J 15/02,주식회사 이맥산업|배경아,이상필,배경아,2020.03.18,1022164650000.0,2021.02.09,,
,1020200003302,풋클리너 스테이션(FOOT CLEANER STATION),FOOT CLEANER STATION,공개,A01K 13/00|A01K 29/00|F16K 31/02|G05B 11/01,엘지전자 주식회사,박병창,박현수|손영지,2020.01.09,,,1020210090017.0,2021.07.19
,1020190055345,하네스가 형성된 항공기(Aircraft equipped with harness),Aircraft equipped with harness,취하,B64C 39/02|B64C 27/08|B64C 1/30|B64C 3/56|B64C 33/02|B64D 47/00,이정용,,이정용,2019.05.11,,,1020190129770.0,2019.11.20
,1020190159631,스마트 장치(SMART APPARATUS),SMART APPARATUS,공개,G06Q 30/06,엘지전자 주식회사,허용록,심묘섭|천동기|성희정,2019.12.04,,,1020210069860.0,2021.06.14
,1020187031190,개 아토피성 피부염의 치료(TREATMENT OF CANINE ATOPIC DERMATITIS),TREATMENT OF CANINE ATOPIC DERMATITIS,등록,A61K 39/385|A61K 39/12|A61P 17/00|C07K 14/005|A61K 39/00,벤치마크 애니멀 헬스 엘티디.,양영준|이윤기,"타르스, 카스팔스",2017.04.26,1024694780000.0,2022.11.17,1020190003948.0,2019.01.10
,1020207015345,체내기생충성 뎁시펩티드(ENDOPARASITIC DEPSIPEPTIDES),ENDOPARASITIC DEPSIPEPTIDES,등록,C07K 11/02|C07D 413/10|C07D 413/14|C07D 417/14|C07D 471/04|C07D 487/04|C07D 491/052|C07D 498/04|C07D 513/04|A01N 37/46|A01N 43/72,조에티스 서비시즈 엘엘씨,양영준|김영,"커티스, 마이클 피.|시한, 수전 엠.|카인, 그레이엄 엠.|비도어, 매튜 더블유.|유윈, 리처드 에이.|존슨, 폴 디.|맥티어, 탐 엘.|크나워, 크리스토퍼 에스.|바이라고운다르, 라젠드란",2018.11.28,1024677840000.0,2022.11.11,1020200073282.0,2020.06.23
,1020200177638,개체 이미지의 패턴에 의한 개체 인식 식별 방법 및 시스템(Method and System for Object Identification by Patterns of Object Image),Method and System for Object Identification by Patterns of Object Image,공개,G06K 9/00|G06T 3/00|G06T 7/30|G06T 7/11,가톨릭대학교 산학협력단,양성보,권성화,2020.12.17,,,1020220087180.0,2022.06.24
,1020157001085,야누스 키나제 (JAK) 억제제 투여요법(DOSING REGIMEN FOR JANUS KINASE (JAK) INHIBITORS),DOSING REGIMEN FOR JANUS KINASE (JAK) INHIBITORS,거절,A61K 31/519|A61K 9/00|A61P 17/00,조에티스 엘엘씨,양영준|김영,"곤잘레스, 안드레아 제이.|코스그루브, 샐리 비.|말파스, 필리스 비.|스테게만, 미카엘 롤프|콜라드, 웬디 터너",2013.07.18,,,1020150028299.0,2015.03.13
,1020147035546,액체 제형(LIQUID FORMULATION),LIQUID FORMULATION,등록,A61K 9/08|A61K 47/10|A61K 31/4184|A61K 31/341|A61K 31/401,루오다 파마 리미티드,특허법인아주,"보바, 니콜라스|페이지, 스티븐|핏피아, 주세페",2013.05.17,1020416540000.0,2019.10.31,1020150024337.0,2015.03.06
,1020210045636,배변패드 및 이를 포함하는 배변패드 시스템(Pet Defecation Pad and Pet Defecation Pad System comprising thereof),Pet Defecation Pad and Pet Defecation Pad System comprising thereof,공개,A01K 1/01|A01K 23/00,주식회사 프로젝트챌린지,조승현|김형준,김성현|정준영,2021.04.08,,,1020220140057.0,2022.10.18
,1020117003834,"피롤로[2,3-D]피리미딘 화합물(PYRROLO[2,3-D]PYRIMIDINE COMPOUNDS)","PYRROLO[2,3-D]PYRIMIDINE COMPOUNDS",등록,C07D 487/04|A61K 31/519|A61P 37/08,조에티스 엘엘씨,제일특허법인(유),버린스키 파멜라 조|버치메이어 매튜 조셉|바우만 제리 웨인|곤잘레스 앤드레아 조이|카멜링 스티븐 글렌|만 도널드 웨인|미턴-프리 마크 조셉,2009.08.10,1013358430000.0,2013.11.26,1020110043697.0,2011.04.27
,1020160157552,인공지능 이동 로봇 및 그 제어방법(Artificial intelligence Moving robot and control method thereof),Artificial intelligence Moving robot and control method thereof,공개,B25J 11/00|B25J 9/00|B25J 19/02|B25J 9/16|B25J 19/06|A47L 9/28,엘지전자 주식회사,박병창,노동기|백승면|백승민|이성훈,2016.11.24,,,1020180058511.0,2018.06.01
,1020150160627,카메라를 이용한 사물인터넷 기반의 제어 및 감시장치(Control and monitoring apparatus based internet of things using a camera),Control and monitoring apparatus based internet of things using a camera,등록,G06Q 50/10|H04N 5/225|H04W 4/12|H04L 51/00|G06Q 50/06|H04N 7/18|G01J 1/02|G01S 5/08|H04R 1/08,(주)아이오텍,특허법인 웰,고재수|연성훈,2015.11.16,1017097150000.0,2017.02.17,,
,1020127003203,상처 드레싱에서 항균 장벽 및 살균제로 이용되는 세리아(CERIA FOR USE AS AN ANTIMICROBIAL BARRIER AND DISINFECTANT IN A WOUND DRESSING),CERIA FOR USE AS AN ANTIMICROBIAL BARRIER AND DISINFECTANT IN A WOUND DRESSING,취하,A61K 9/06|A61K 9/08|A61K 9/16|A01N 25/00,"몰리코프 미네랄스, 엘엘씨",이원희,"하슬러, 칼|부어바, 존|화이트헤드, 챨스|패스코, 조",2010.07.06,,,1020120094896.0,2012.08.27
,1020200125136,나노화된 락토바실러스 속 사균체를 포함하는 화장료 조성물 및 이의 제조방법(COSMETIC COMPOSITION COMPRISING NANO-IZED LACTOBACILLUS GENUS DEAD CELLS AND A METHOD FOR PRODUCING THE SAME),COSMETIC COMPOSITION COMPRISING NANO-IZED LACTOBACILLUS GENUS DEAD CELLS AND A METHOD FOR PRODUCING THE SAME,등록,A61K 8/99|A61Q 19/00|A23L 33/135|A23K 10/16,주식회사 아미코스메틱|대봉엘에스 주식회사,특허법인 하나,이경록|김경민|김수영|강지미|신소영|박진오|이혜자|김지혜,2020.09.25,1022528550000.0,2021.05.11,,
,1020127006576,뉴로키닌-1 길항제의 정맥내 제형(INTRAVENOUS FORMULATIONS OF NEUROKININ-1 ANTAGONISTS),INTRAVENOUS FORMULATIONS OF NEUROKININ-1 ANTAGONISTS,소멸,A61K 9/00|A61K 9/107|C07D 487/04,"옵코 헬스, 인크.",박병석|최재철|서장찬,완 지안쉥|굽타 프라나브|몬테이쓰 데이비드|밧타차리아 소우멘두,2010.08.12,1018345770000.0,2018.02.26,1020120060215.0,2012.06.11
,1020200182521,품종 식별이 가능한 유전마커 선발 시스템 및 이를 이용한 품종 식별방법(System for selection of genetic markers and method for breed identification),System for selection of genetic markers and method for breed identification,공개,G16B 40/20|G16B 15/30|G16B 50/00,(주)인실리코젠,특허법인(유한) 다래,김형용|형기은|최남우|강병철|정은미,2020.12.23,,,1020220091223.0,2022.06.30
,1020210010213,고독사 통합 감지 시스템(SYSTEM FOR MINITORING LONELY DEATH),SYSTEM FOR MINITORING LONELY DEATH,등록,G08B 21/04|G01S 13/62|G01S 13/88|G01J 5/00,(주) 텔트론,이원영,이재진,2021.01.25,1024054660000.0,2022.05.31,,
,1020200042463,하네스가 형성된 항공기(Aircraft equipped with harness),Aircraft equipped with harness,공개,B64C 39/02|B64C 1/30|B64C 27/08|B64C 3/54|B64C 33/02|B64D 27/24|B64D 45/00|B64D 27/20|B64C 25/36|B64C 15/12,이정용,,이정용,2020.04.08,,,1020210125623.0,2021.10.19
,1020210124682,스트렙토코쿠스 테르모필루스_Breezytail_AIR21 균주 및 이를 이용하여 제조된 발효물(Streptococcus thermophilus_Breezytail_AIR21 and Fermented Product Manufactured Using Thereof),Streptococcus thermophilus_Breezytail_AIR21 and Fermented Product Manufactured Using Thereof,등록,C12N 1/20|A61K 8/99|A61Q 19/00|C12R 1/445,주식회사 브리지테일,특허법인(유한) 해담,강창우|윤선진,2021.09.17,1023541260000.0,2022.01.18,,
,1020180146140,펫 스타일러(STYLER FOR PET),STYLER FOR PET,등록,A01K 13/00|A61N 5/06|A61F 7/00|A46B 11/08,조병규,오창석|강귀용|김수진,조병규,2018.11.23,1022265970000.0,2021.03.05,1020200060940.0,2020.06.02
,1020200053042,하네스가 형성된 항공기(Aircraft equipped with harness),Aircraft equipped with harness,공개,B64C 39/02|B64C 1/30|B64C 27/08|B64C 3/54|B64C 33/02|B64D 27/24|B64D 45/00|B64D 27/20|B64C 25/36|B64C 15/12,이정용,,이정용,2020.05.01,,,1020210134858.0,2021.11.11
,1020167017949,개선된 피모벤단의 약제학적 조성물(IMPROVED PHARMACEUTICAL COMPOSITIONS OF PIMOBENDAN),IMPROVED PHARMACEUTICAL COMPOSITIONS OF PIMOBENDAN,등록,A61K 9/14|A61K 9/16|A61K 9/20|A61K 9/50|A61K 31/501|A61K 31/55|A61K 31/585|A61K 31/635,베링거잉겔하임베트메디카게엠베하,장훈,러처이 페테르,2014.12.01,1023089730000.0,2021.09.29,1020160089525.0,2016.07.27
,1020190120388,오토파일럿 기능을 구비한 로봇볼 및 이의 제어 시스템(Robot ball with its autopilot function and its control system),Robot ball with its autopilot function and its control system,등록,B25J 9/16|B25J 19/00|B25J 19/02|B25J 11/00|A01K 15/02|H04N 5/225,주식회사 힉스코리아,이정훈,임성현|이성근,2019.09.30,1021403220000.0,2020.07.27,,
,1020187001452,생분해성 흡수 용품 및 기저귀(BIODEGRADABLE ABSORBENT ARTICLES),BIODEGRADABLE ABSORBENT ARTICLES,거절,A61F 13/15|A61F 13/511|A61F 13/514|A61F 13/538|A61F 13/84|A61L 15/62|A61L 15/46|A61F 13/53,에브리원스 어스 인코포레이티드.,최덕규,"리차드, 니콜 엠.|칼리쉬,토마스씨.",2016.07.21,,,1020180041117.0,2018.04.23
,1020157004782,눈 질병 및 질환을 위한 조성물 및 치료(COMPOSITIONS AND TREATMENT FOR EYE DISEASES AND DISORDERS),COMPOSITIONS AND TREATMENT FOR EYE DISEASES AND DISORDERS,등록,A61K 31/57|A61K 9/00,"글리아, 엘엘씨",특허법인 무한,"창, 웨이-웨이|소여, 케니스",2013.07.26,1020976630000.0,2020.03.31,1020150038311.0,2015.04.08
,1020097019901,관절염 치료 및 예방 방법(METHOD FOR TREATING AND PREVENTING ARTHRITIS),METHOD FOR TREATING AND PREVENTING ARTHRITIS,소멸,A61K 31/53|A61P 19/02,써던 리서취 인스티튜트,특허법인 이노,"씨크리스트, 존, 에이.|워드, 윌리엄, 알.|쿠, 지켄|쿠이, 시앙민",2008.03.24,1015825700000.0,2015.12.29,1020090130002.0,2009.12.17
,1020180054217,클라우드 기반의 VR 추모 시스템 및 VR 제공 방법(VIRTUAL REALITY MEMORIAL SYSTEM BASED ON CLOUD AND METHOD OF PROVIDING VIRTUAL REALITY),VIRTUAL REALITY MEMORIAL SYSTEM BASED ON CLOUD AND METHOD OF PROVIDING VIRTUAL REALITY,공개,G06Q 50/10,(주)코아텍|김성모|김태훈,특허법인태백,김성모|김태훈,2018.05.11,,,1020190134912.0,2019.12.05
,1020227040793,"중공 코어 그래뉼, 그래뉼을 포함한 제품, 및 그래뉼 제조 방법(HOLLOW CORE GRANULES, PRODUCTS INCORPORATING THE GRANULES, AND METHODS OF PREPARING THE GRANULES)","HOLLOW CORE GRANULES, PRODUCTS INCORPORATING THE GRANULES, AND METHODS OF PREPARING THE GRANULES",공개,B01J 13/04|B01J 20/04|B01J 20/12|B01J 20/16|B01J 20/20|B01J 20/28|B01J 20/30,처치 앤드 드와이트 캄파니 인코포레이티드,특허법인차,"고메즈, 안드레 비에이라|부테라, 아담 이.|에고얀츠, 페트르 에이.|쉐푸르나야, 이리나 에이.|카루쉐브, 미카일 피.|바이코브, 바딤 에이.|아일린, 아일아",2021.04.23,,,1020220162185.0,2022.12.07
